Smiles,Target Name,Standard Value
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C4CC4)CC3)nc12,Serine/threonine-protein kinase B-raf,25.0
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]ccc23)c1,Serine/threonine-protein kinase B-raf,6.0
COc1ccc(/C=C/c2ccnc3[nH]c4ccc(-c5ccc(N6CCN(C)CC6)cc5)cc4c23)cc1,ALK tyrosine kinase receptor,170.0
C[C@H]1Nc2ccc3ncc(n3n2)C(=O)NC2(CC2)COc2ccc(F)cc21,ALK tyrosine kinase receptor,8.0
Cc1cc(NC(=O)Nc2cc(OC(C)C)cc(C(F)(F)F)c2)cnc1Oc1ccnc(NC(=O)C2CC2)c1,Vascular endothelial growth factor receptor 2,30.2
Cn1c(=O)n([C@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCC5)nc4)c(F)cc3ncc21,Serine-protein kinase ATM,0.563
Cc1ccc(C(=O)Nc2cccc(Cl)c2)cc1NC(=O)C1(c2ncnc3[nH]ccc23)CC1,Serine/threonine-protein kinase B-raf,0.2
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1,Vascular endothelial growth factor receptor 2,14.0
C[C@H]1Cc2c(ncnc2Oc2ccc3ccn(C(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c3c2)CN1,Vascular endothelial growth factor receptor 2,134.0
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2)cc1,Cyclin-dependent kinase 2,79.98
CCCS(=O)(=O)Nc1cccc(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,Serine/threonine-protein kinase B-raf,13.0
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OC(F)(F)F)c4onc(N)c34)cc2)c1,Vascular endothelial growth factor receptor 2,179.0
COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(C)C3)cc12,Cyclin-dependent kinase 9,30.0
N#Cc1ccc(N2CCC(Nc3cc(Nc4ccncn4)ncc3C(N)=O)CC2)nc1,Tyrosine-protein kinase JAK3,0.61
CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,Tyrosine-protein kinase JAK3,525.0
Oc1ccccc1-c1nc(Nc2ccc3[nH]ncc3c2)c2ccccc2n1,Rho-associated protein kinase 2,0.0025
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)OC(=O)N3)[C@H]2C[C@H]21)c1ccc(Cl)cc1,Serine/threonine-protein kinase AKT2,1.2
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(Cl)cc3n2)cc1,Serine/threonine-protein kinase B-raf,2290.0
CNC(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)c(Cl)cnc3[nH]2)CC1,Cyclin-dependent kinase 9,101.0
Cc1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1.Cl,Vascular endothelial growth factor receptor 2,6.0
COCCN(CCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1)Cc1ccccc1,Vascular endothelial growth factor receptor 2,19.0
CN1CCc2nc(NC(=O)c3cccc([C@H]4CCCN4C(=O)c4ccc(-c5ccncc5)cc4)c3)sc2C1,Rho-associated protein kinase 2,1.7
O=C(Nc1cc(NC2CC2)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,Vascular endothelial growth factor receptor 2,9.9
c1ccc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)cc1,Vascular endothelial growth factor receptor 2,214.7
CN1CC2(CC(n3cc(Nc4nc(OC5(C)CC5)c5nc(C6CC6)c(F)cc5n4)cn3)C2)C1,Interleukin-1 receptor-associated kinase 4,300.0
COc1ccc(Cc2nnc(Nc3ccc(NC(=O)Nc4ccccc4Cl)cc3)c3ccccc23)cc1,Vascular endothelial growth factor receptor 2,141.0
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,Tyrosine-protein kinase ABL,0.37
CN(C)CC(=O)N1CCC(n2ccc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1,Vascular endothelial growth factor receptor 2,170.0
Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(N4CCOCC4)c13)OCO2,Vascular endothelial growth factor receptor 2,5000.0
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,Vascular endothelial growth factor receptor 2,318.0
CN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2S1(=O)=O,Interleukin-1 receptor-associated kinase 4,7.2
NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NCc1cc(F)ccc1F,Interleukin-1 receptor-associated kinase 4,180.0
Cn1cnc(NCc2ccncc2)c1C(=O)Nc1ccc(Cl)c(Cl)c1,Vascular endothelial growth factor receptor 2,550.0
COc1cc(C(=O)NCc2ccc(F)c(OC)c2F)ccc1-c1cn[nH]c1,Rho-associated protein kinase 2,16.7
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccncc23)cc1,Vascular endothelial growth factor receptor 2,1400.0
CN1CCN(CCCCOc2c(OCc3ccc(C#N)cc3)cc(O)c3c(=O)cc(-c4ccccc4)oc23)CC1,Cyclin-dependent kinase 9,870.0
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,Cyclin-dependent kinase 1,20000.0
CCCS(=O)(=O)Nc1cc(Cl)cc(-c2[nH]c(C(C)(C)C)nc2-c2ccnc(N)n2)c1F,Serine/threonine-protein kinase B-raf,0.08
NC1(c2ccc(-c3nc4c5cccc(-c6ccc(CO)cc6)c5nn4cc3-c3ccccc3)cc2)CCC1,Serine/threonine-protein kinase AKT,720.0
CCNC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,Tyrosine-protein kinase JAK3,92.0
Nc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1OCCO,Vascular endothelial growth factor receptor 2,330.0
Cc1cncc2sc(NC(=O)[C@@H]3C[C@H]3c3ccccc3)cc12,Rho-associated protein kinase 2,18.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,Serine/threonine-protein kinase AKT2,10.0
CN(C)CCNC(=O)c1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,Vascular endothelial growth factor receptor 2,4265.8
NCc1ccc(C(=O)Nc2ccncc2F)cc1-c1cccc(C(=O)Nc2cccc(C(=O)O)c2F)c1,Rho-associated protein kinase 2,3.5
COc1cnc2c(C(=O)Nc3cc(Cl)ccc3N3CCC(CN)CC3)cnn2c1,Interleukin-1 receptor-associated kinase 4,254.0
CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,Cyclin-dependent kinase 1,23000.0
COCCN1CCc2cc(Nc3ncc(Cl)c(N[C@@H]4CCCC[C@H]4NS(C)(=O)=O)n3)c(OC)cc2CC1,ALK tyrosine kinase receptor,65.0
C[N+]1(C)CCN(c2ccc(-c3ccc4[nH]c5nccc(C#Cc6ccccc6C(F)(F)F)c5c4c3)cc2)CC1,ALK tyrosine kinase receptor,970.0
Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3C[C@@H]4CC[C@H]3C4)n2)cn1,Vascular endothelial growth factor receptor 2,827.0
COc1ccc(NC(=S)Nc2ccc(Nc3ncnc4sc5c(c34)CCNC5)cc2)cc1,Vascular endothelial growth factor receptor 2,2270.0
NC(=O)C1=C(N)C(=O)C=C(Nc2ccccc2O)C1=O,Vascular endothelial growth factor receptor 2,11.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ALK tyrosine kinase receptor,3.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C4CCCNC4)nc3c2)c1F,Serine/threonine-protein kinase B-raf,167.0
NCc1ccc(-c2ccc(C(=O)N3N=C(c4cccnc4)CC3c3c(O)cccc3F)s2)cc1,Serine/threonine-protein kinase B-raf,3.0
C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,Interleukin-1 receptor-associated kinase 1,39.5
O=C1NCCc2nc(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)c(-c3ccccc3)cc21,Serine/threonine-protein kinase AKT2,26.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC(F)(F)F,Interleukin-1 receptor-associated kinase 4,11.9
Cn1cc(NC(=O)c2cnn3ccc(NCCN)nc23)c(C(N)=O)n1,Interleukin-1 receptor-associated kinase 4,2.0
COCCCn1c(C)nc2ccc(-c3cc(N)nc(N)c3)nc21,Cyclin-dependent kinase 9,3027.0
COc1cc(OC)cc(N(CCCc2cc(C)ccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,5623.41
CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)cc2)n(-c2ccccc2)n1,Serine/threonine-protein kinase B-raf,1970.0
O=C(Nc1ccc(SC(F)(F)F)nc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,Tyrosine-protein kinase ABL,8.0
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCCC4)c(Cl)cn2)C1,Cyclin-dependent kinase 9,92.0
Cc1c(NCCN2CCCC2)cc(COCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,Serine/threonine-protein kinase AKT,730.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CNC2)CC1,Serine/threonine-protein kinase AKT,19.0
Cc1cn([C@H]2C[C@H](SSCCN)[C@@H](CO)O2)c(=O)[nH]c1=O,"Thymidine kinase, cytosolic",10000.0
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2nc3c(s2)CCN(CC2CCOCC2)CC3)ncc1Cl,ALK tyrosine kinase receptor,18.0
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)NCCO)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,165.96
Cc1occc1-c1c(C(N)=O)sc2cnc(Nc3ccc(C4CCN(C)CC4)cc3OC(C)C)nc12,ALK tyrosine kinase receptor,17.0
Cc1ncc(NC(=O)c2cncc(N(C)C)c2)cc1-c1ccnc(N2CCOCC2)c1,Serine/threonine-protein kinase B-raf,14.02
CNCc1cccc(-c2ncnc3[nH]cnc23)c1,Serine/threonine-protein kinase AKT2,1600.0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnccc2F)c1,Tyrosine-protein kinase ABL,0.8
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CC1c1c[nH]cn1,Interleukin-1 receptor-associated kinase 4,3.3
CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,Interleukin-1 receptor-associated kinase 4,167.0
N#CCC(=O)N(CC#N)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Tyrosine-protein kinase JAK3,220.0
Cc1ccc(C(=O)Nc2ccc(N(C)CCN(C)C)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCCCCC3)nc12,Serine/threonine-protein kinase B-raf,3.0
O=C(Nc1ccc(Oc2ccncn2)cc1)Nc1cccc(C(F)(F)F)c1,Vascular endothelial growth factor receptor 2,50.0
COC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)ccn2)c1,Vascular endothelial growth factor receptor 2,98.0
C=CC(=O)Nc1cccc(Cn2c(=O)cc(C3CC3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,Tyrosine-protein kinase JAK3,1448.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Tyrosine-protein kinase ABL,8880.0
CC1(C)c2cc(OC[C@H](O)CO)ccc2C(=O)c2c1[nH]c1c(C(=O)O)c(C#N)ccc21,ALK tyrosine kinase receptor,359.76
CN(C)c1cnc2c(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c(F)c3)ccnc2n1,Serine/threonine-protein kinase B-raf,220.0
CC(C)CS(=O)(=O)N1CCC[C@H](Nc2nc(N(C)C)ncc2-c2cnc3[nH]ccc3n2)C1,Tyrosine-protein kinase JAK3,0.004965
Cc1cc(Nc2ccc3nc(C)n([C@@H]4CCc5ccc(F)cc54)c3c2)[nH]n1,Tyrosine-protein kinase JAK3,8.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCC(C)(C)O,Interleukin-1 receptor-associated kinase 4,1100.0
O=C(Nc1cc(Cl)ccc1-c1ccc(O)cc1)c1cnn2cccnc12,Interleukin-1 receptor-associated kinase 4,477.0
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCc3ccccc3)c2)CC1,ALK tyrosine kinase receptor,378.0
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2ccccc21,Tyrosine-protein kinase JAK3,95.0
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC5CCN(C)CC5)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,5495.41
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Serine/threonine-protein kinase B-raf,100.0
NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,Serine/threonine-protein kinase AKT2,66.0
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Tyrosine-protein kinase JAK3,10.4
CCOC(=O)N1C2CCC1CC(c1ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn13)C2,Serine/threonine-protein kinase B-raf,1.0
CC(C)(F)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC12CC3CC(CC(O)(C3)C1)C2,Interleukin-1 receptor-associated kinase 4,3.0
COCCNC1CCc2cc(Nc3ncc(Cl)c(N[C@H]4[C@@H](C(N)=O)[C@@H]5C=C[C@H]4C5)n3)c(OC)cc2CC1,ALK tyrosine kinase receptor,11.0
CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ncccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,Serine/threonine-protein kinase AKT,77.0
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](CC#N)C2)CC1,Tyrosine-protein kinase JAK3,355.0
C[C@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,Cyclin-dependent kinase 2,6350.0
COc1cc(OC)cc(N(CCN2CCN(C(C)=O)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,1778.28
C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C(F)(F)F)CC4)on3)c2)CN1,Vascular endothelial growth factor receptor 2,2.0
COc1cc(OC)cc(N(CCNCCC(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,104.71
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1,Serine/threonine-protein kinase B-raf,1.835
NCc1ccc(C(=O)Nc2ccncc2F)cc1-c1cccc(C(=O)OCC2CCCO2)c1,Rho-associated protein kinase 2,2.5
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,36.8
CC1Cc2c(ccc(F)c2F)N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=S)[nH]1,Serine/threonine-protein kinase AKT,11.0
CC(C)n1cnc2c(NCc3ccccc3)nc(N3CCC[C@H]3CO)nc21,Cyclin-dependent kinase 5,2400.0
Cn1nccc1S(=O)(=O)N[C@@H]1C[C@H](NC#N)c2cc(-c3ncnc4[nH]ccc34)ccc21,Tyrosine-protein kinase JAK3,38.0
Fc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Cl)c2n1,Cyclin-dependent kinase 2,64.0
O=c1[nH]ccc2c3[nH]c(-c4c(F)cccc4Cl)nc3c3ccc(F)cc3c12,Tyrosine-protein kinase JAK3,0.6
O=C(Nc1ccc(Cl)cc1)N1CCOc2cc(Oc3ncnc4[nH]ccc34)ccc21,Vascular endothelial growth factor receptor 2,77.62
Cc1cc(C)c(/C=C2\C(=O)N(O)c3ccccc32)[nH]1,Vascular endothelial growth factor receptor 2,500.0
CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,ALK tyrosine kinase receptor,132.0
O=C(c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,Serine/threonine-protein kinase AKT,800.0
O=C(Nc1cnc2ccccc2c1)c1ccnn1CCc1ccncc1,Vascular endothelial growth factor receptor 2,180.0
CC(=O)Nc1nc(-c2cccc(O)c2)cs1,Tyrosine-protein kinase ABL,12589.25
Cc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,Cyclin-dependent kinase 2,13.0
CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,Vascular endothelial growth factor receptor 2,50000.0
COc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1,Serine/threonine-protein kinase AKT,4.78
O=C(NC[C@@H](O)c1ccccc1)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,Tyrosine-protein kinase JAK3,350.0
CN1Cc2c(C3=CCN(CC(=O)N4CC(O)C4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,Cyclin-dependent kinase 9,79.0
COc1cc(F)ccc1-c1ccnc2[nH]c(C3CN(C)CCO3)cc12,Cyclin-dependent kinase 9,510.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2c(N)nc(N3CCN(C4CCCC4)CC3)nc12,Serine/threonine-protein kinase B-raf,5.0
Cc1nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c(F)c3)c2[nH]c1=O,Serine/threonine-protein kinase B-raf,8500.0
C#CCO/N=C/c1c(N)ncnc1Oc1ccc2[nH]c(C)cc2c1F,Vascular endothelial growth factor receptor 2,52.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,ALK tyrosine kinase receptor,180.0
O=c1[nH]c2ccccc2cc1-c1nc2c([nH]1)CN(C1CCNCC1)CC2,Vascular endothelial growth factor receptor 2,5000.0
CC1(C#N)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,Serine/threonine-protein kinase AKT,1.9
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cccc(F)c5)c4)c3c2)cn1,ALK tyrosine kinase receptor,35.0
Cc1noc(-c2cn3ncnc(Nc4cnc5[nH]ccc5c4F)c3c2C(C)C)n1,Vascular endothelial growth factor receptor 2,30.0
CC(C)n1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1c-4cnn1C)C(=O)NC3,Vascular endothelial growth factor receptor 2,44.0
O=c1[nH]c2cccc(Oc3cccc(NS(=O)(=O)c4cc(C(F)(F)F)cc(Cl)c4F)c3)c2[nH]1,Serine/threonine-protein kinase B-raf,65000.0
CNC(=O)c1ccc(Nc2cc(Nc3ccc4ncsc4c3)ncc2-c2nnc(C(=O)N3CC[C@@H](O)C3)s2)cc1,Interleukin-1 receptor-associated kinase 4,3.2
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(C(=O)N(C)C)ccc4n3)cn2)CC1,Interleukin-1 receptor-associated kinase 4,670.0
O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(OCCN2CCCC2)cc1,Vascular endothelial growth factor receptor 2,200.0
COc1ccc2c(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)ccnc2c1,Vascular endothelial growth factor receptor 2,0.4467
Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4ccc(F)c(Br)c4)[C@@H](C)C3)c12,Rho-associated protein kinase 2,280.0
Cc1cc(-c2ccc3nc(C4COc5ccccc5C4)sc3c2)ccn1,Rho-associated protein kinase 2,1200.0
COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(NS(C)(=O)=O)C4(C)C)c(C(N)=O)cnn3c2)cn1,Tyrosine-protein kinase JAK3,1.7
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOC2=O)c(-c2cncnc2)c1,Tyrosine-protein kinase ABL,5.5
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Tyrosine-protein kinase ABL,702.4
c1cnc(NCc2ccc3ncccc3c2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1,Vascular endothelial growth factor receptor 2,300.0
NC1(c2ccc(-c3nn4c(-c5ccc(S(N)(=O)=O)cc5)cnc4cc3-c3ccccc3)cc2)CCC1,Serine/threonine-protein kinase AKT,47.0
Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CCN1CCOCC1)CC2,Vascular endothelial growth factor receptor 2,25.0
CC(C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,Cyclin-dependent kinase 2,16.0
NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3cccc(CO)c32)cc1,Cyclin-dependent kinase 1,1700.0
CC(C)(C)C1CCC(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)CC1,Vascular endothelial growth factor receptor 2,307.0
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,Vascular endothelial growth factor receptor 2,160.0
COc1ccc(OC)c(Cc2cc3c(Nc4ccc(Cl)cc4F)nc(N)nc3[nH]2)c1,Vascular endothelial growth factor receptor 2,100.0
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1C,Cyclin-dependent kinase 1,75.0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(N)cc32)[nH]1,ALK tyrosine kinase receptor,4800.0
Cc1sc(-c2cnc(Nc3ccc4ncsc4c3)cc2NC(C)C)nc1C(=O)NCCCN1CCCCC1,Interleukin-1 receptor-associated kinase 4,2.7
NC1(c2ccc(-c3nn4c(-c5ccn[nH]5)cnc4cc3-c3ccccc3)cc2)CCC1,Serine/threonine-protein kinase AKT,11.0
O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)Nc1cccc(F)c1,Serine/threonine-protein kinase AKT,1100.0
CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,Cyclin-dependent kinase 2,30.0
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,Serine/threonine-protein kinase AKT,1.3
Clc1ccc(Nc2cncc(-c3cncc(NCCCc4ccncc4)c3)n2)cc1Cl,Vascular endothelial growth factor receptor 2,190.55
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC(F)F,Interleukin-1 receptor-associated kinase 4,15.3
CC(=O)NC1=NN(c2ccc(Cl)c(Cl)c2)CC1C,Tyrosine-protein kinase ABL,251.19
O=C(Nc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)c1ccccc1,Rho-associated protein kinase 2,14.0
CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3ccnc(C#N)c3)C4)n[nH]c2c1,Tyrosine-protein kinase JAK3,1.4
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,Tyrosine-protein kinase JAK3,220.0
CC(C)c1cccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)c1,Vascular endothelial growth factor receptor 2,6.86
CN1CCN(C(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,Cyclin-dependent kinase 2,85.0
N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,Serine/threonine-protein kinase B-raf,1200.0
CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCN(C)CC4)ccc3n2)c1,Rho-associated protein kinase 2,1.2e-05
COc1cc(OC)cc(N(CCCN2CCC(C3C[C@@H](C)O[C@H](C)C3)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,Vascular endothelial growth factor receptor 2,1230.27
COc1cc(OC)cc(N(CC(O)CO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,3162.28
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)cc1F,Serine/threonine-protein kinase B-raf,17.0
Cc1cc(C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)oc1C,Serine/threonine-protein kinase AKT,10.0
Nc1nn(CCc2c[nH]cn2)c2nc(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)c(-c3ccccc3)cc12,Serine/threonine-protein kinase AKT2,839.0
CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,Serine-protein kinase ATM,0.249
COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OC)CO2,Rho-associated protein kinase 2,3.0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5cncnc54)c3)cc(C(F)(F)F)c2)cn1,Tyrosine-protein kinase ABL,48.0
CNC(=O)c1cnc(Nc2ccc(F)cc2)cc1N[C@@H](c1ccccc1)[C@H](O)CO,Interleukin-1 receptor-associated kinase 4,10.0
Cl.Cl.NC1(c2cc(C(=O)N[C@@H]3CCc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4C3)cc(C(F)(F)F)c2)CCC1,Serine/threonine-protein kinase B-raf,67.0
